,User Id,Movie Titile,Movie Genre
1052,564,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
1053,564,"Third Man, The (1949)",Film-Noir|Mystery|Thriller
1054,564,Goodfellas (1990),Crime|Drama
1055,564,Psycho (1960),Crime|Horror
1056,564,"Godfather: Part II, The (1974)",Crime|Drama
1057,564,Full Metal Jacket (1987),Drama|War
1058,564,Amadeus (1984),Drama
1059,564,"Boot, Das (Boat, The) (1981)",Action|Drama|War
1060,382,Kids (1995),Drama
1061,382,Living in Oblivion (1995),Comedy
1062,382,Jaws (1975),Action|Horror
1063,382,Citizen Ruth (1996),Comedy|Drama
1064,382,Raising Arizona (1987),Comedy
1065,382,"Last of the Mohicans, The (1992)",Action|Romance|War|Western
1066,382,"Gods Must Be Crazy, The (1980)",Adventure|Comedy
1067,382,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller
1068,382,Rosemary's Baby (1968),Drama|Horror|Thriller
1069,382,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi
1070,48,"Philadelphia Story, The (1940)",Comedy|Drama|Romance
1071,48,Vertigo (1958),Drama|Mystery|Romance|Thriller
1072,48,Rear Window (1954),Mystery|Thriller
1073,48,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
1074,48,Some Like It Hot (1959),Comedy|Crime
1075,48,Casablanca (1942),Drama|Romance
1076,48,"Maltese Falcon, The (1941)",Film-Noir|Mystery
1077,48,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
1078,48,Citizen Kane (1941),Drama|Mystery
1079,48,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
1080,338,Trainspotting (1996),Comedy|Crime|Drama
1081,338,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",Documentary
1082,338,Somebody to Love (1994),Drama
1083,338,"Frighteners, The (1996)",Comedy|Horror|Thriller
1084,338,Lone Star (1996),Drama|Mystery|Western
1085,338,Walking and Talking (1996),Comedy|Drama|Romance
1086,338,"Time to Kill, A (1996)",Drama|Thriller
1087,338,Cool Hand Luke (1967),Drama
1088,338,Indiana Jones and the Last Crusade (1989),Action|Adventure
1089,338,Divorce - Italian Style (Divorzio all'italiana) (1961),Comedy
1090,475,Friday (1995),Comedy
1091,475,Antonia's Line (Antonia) (1995),Comedy|Drama
1092,475,White Squall (1996),Action|Adventure|Drama
1093,475,Rounders (1998),Drama
1094,475,Say Anything... (1989),Comedy|Drama|Romance
1095,475,Animal House (1978),Comedy
1096,475,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime
1097,475,State and Main (2000),Comedy|Drama
1098,475,Traffic (2000),Crime|Drama|Thriller
1099,475,Up (2009),Adventure|Animation|Children|Drama
1100,7,Casablanca (1942),Drama|Romance
1101,7,"Boot, Das (Boat, The) (1981)",Action|Drama|War
1102,7,Glory (1989),Drama|War
1103,7,Manhattan (1979),Comedy|Drama|Romance
1104,7,"Graduate, The (1967)",Comedy|Drama|Romance
1105,7,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War
1106,7,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
1107,7,"Shining, The (1980)",Horror
1108,7,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
1109,7,Dogville (2003),Drama|Mystery|Thriller
1110,469,"Assignment, The (1997)",Action|Thriller
1111,469,Ulee's Gold (1997),Drama
1112,469,"Ice Storm, The (1997)",Drama
1113,469,"Full Monty, The (1997)",Comedy|Drama
1114,469,Swept from the Sea (1997),Drama|Romance
1115,469,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama
1116,469,"Hustler, The (1961)",Drama
1117,469,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX
1118,469,Serenity (2005),Action|Adventure|Sci-Fi
1119,469,"Secret Life of Walter Mitty, The (2013)",Adventure|Comedy|Drama
1120,256,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
1121,256,Fargo (1996),Comedy|Crime|Drama|Thriller
1122,256,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
1123,256,Trainspotting (1996),Comedy|Crime|Drama
1124,256,American Beauty (1999),Drama|Romance
1125,256,Fight Club (1999),Action|Crime|Drama|Thriller
1126,256,All About My Mother (Todo sobre mi madre) (1999),Drama
1127,256,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
1128,256,Hero (Ying xiong) (2002),Action|Adventure|Drama
1129,256,3:10 to Yuma (2007),Action|Crime|Drama|Western
1130,132,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi
1131,132,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
1132,132,One Flew Over the Cuckoo's Nest (1975),Drama
1133,132,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
1134,132,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
1135,132,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western
1136,132,Lawrence of Arabia (1962),Adventure|Drama|War
1137,132,Apocalypse Now (1979),Action|Drama|War
1138,132,Yojimbo (1961),Action|Adventure
1139,132,"Good Night, and Good Luck. (2005)",Crime|Drama
1140,480,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
1141,480,"Philadelphia Story, The (1940)",Comedy|Drama|Romance
1142,480,Rear Window (1954),Mystery|Thriller
1143,480,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
1144,480,Some Like It Hot (1959),Comedy|Crime
1145,480,Casablanca (1942),Drama|Romance
1146,480,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
1147,480,Von Ryan's Express (1965),Action|Adventure|Drama|War
1148,480,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",Drama|Romance
1149,480,In the Loop (2009),Comedy
1150,227,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
1151,227,Some Like It Hot (1959),Comedy|Crime
1152,227,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
1153,227,"Godfather: Part II, The (1974)",Crime|Drama
1154,227,Full Metal Jacket (1987),Drama|War
1155,227,Amadeus (1984),Drama
1156,227,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
1157,227,Cool Hand Luke (1967),Drama
1158,227,This Is Spinal Tap (1984),Comedy
1159,227,Indiana Jones and the Last Crusade (1989),Action|Adventure
1160,226,"Shawshank Redemption, The (1994)",Crime|Drama
1161,226,Secrets & Lies (1996),Drama
1162,226,Doctor Zhivago (1965),Drama|Romance|War
1163,226,Kelly's Heroes (1970),Action|Comedy|War
1164,226,Last Tango in Paris (Ultimo tango a Parigi) (1972),Drama|Romance
1165,226,"Night of the Hunter, The (1955)",Drama|Film-Noir|Thriller
1166,226,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller
1167,226,Quick Change (1990),Comedy|Crime
1168,226,"Good Night, and Good Luck. (2005)",Crime|Drama
1169,226,Baby Driver (2017),Action|Crime|Thriller
1170,368,"Shawshank Redemption, The (1994)",Crime|Drama
1171,368,Casablanca (1942),Drama|Romance
1172,368,"Maltese Falcon, The (1941)",Film-Noir|Mystery
1173,368,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
1174,368,Citizen Kane (1941),Drama|Mystery
1175,368,Brazil (1985),Fantasy|Sci-Fi
1176,368,12 Angry Men (1957),Drama
1177,368,Lawrence of Arabia (1962),Adventure|Drama|War
1178,368,"Third Man, The (1949)",Film-Noir|Mystery|Thriller
1179,368,Amadeus (1984),Drama
1180,587,"Third Man, The (1949)",Film-Noir|Mystery|Thriller
1181,587,Goodfellas (1990),Crime|Drama
1182,587,Psycho (1960),Crime|Horror
1183,587,"Godfather: Part II, The (1974)",Crime|Drama
1184,587,Full Metal Jacket (1987),Drama|War
1185,587,Amadeus (1984),Drama
1186,587,"Boot, Das (Boat, The) (1981)",Action|Drama|War
1187,587,Glory (1989),Drama|War
1188,587,American History X (1998),Crime|Drama
1189,587,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy
1190,488,Forrest Gump (1994),Comedy|Drama|Romance|War
1191,488,Secrets & Lies (1996),Drama
1192,488,Lawrence of Arabia (1962),Adventure|Drama|War
1193,488,Apocalypse Now (1979),Action|Drama|War
1194,488,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
1195,488,Goodfellas (1990),Crime|Drama
1196,488,"Godfather: Part II, The (1974)",Crime|Drama
1197,488,Cool Hand Luke (1967),Drama
1198,488,X-Men (2000),Action|Adventure|Sci-Fi
1199,488,Love and Death (1975),Comedy
1200,135,Trainspotting (1996),Comedy|Crime|Drama
1201,135,Glengarry Glen Ross (1992),Drama
1202,135,Rebel Without a Cause (1955),Drama
1203,135,"Streetcar Named Desire, A (1951)",Drama
1204,135,Children of the Corn IV: The Gathering (1996),Horror
1205,135,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery
1206,135,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller
1207,135,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi
1208,135,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
1209,135,Mary and Max (2009),Animation|Comedy|Drama
1210,535,Apocalypse Now (1979),Action|Drama|War
1211,535,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
1212,535,"Third Man, The (1949)",Film-Noir|Mystery|Thriller
1213,535,Goodfellas (1990),Crime|Drama
1214,535,Alien (1979),Horror|Sci-Fi
1215,535,Psycho (1960),Crime|Horror
1216,535,"Godfather: Part II, The (1974)",Crime|Drama
1217,535,Full Metal Jacket (1987),Drama|War
1218,535,Amadeus (1984),Drama
1219,535,"Boot, Das (Boat, The) (1981)",Action|Drama|War
1220,529,Dead Man (1995),Drama|Mystery|Western
1221,529,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi
1222,529,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy
1223,529,Casablanca (1942),Drama|Romance
1224,529,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
1225,529,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
1226,529,Goodfellas (1990),Crime|Drama
1227,529,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller
1228,529,"Departed, The (2006)",Crime|Drama|Thriller
1229,529,Ratatouille (2007),Animation|Children|Drama
1230,14,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
1231,14,Meet Me in St. Louis (1944),Musical
1232,14,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical
1233,14,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
1234,14,Citizen Kane (1941),Drama|Mystery
1235,14,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
1236,14,Rebecca (1940),Drama|Mystery|Romance|Thriller
1237,14,Notorious (1946),Film-Noir|Romance|Thriller
1238,14,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller
1239,14,Office Space (1999),Comedy|Crime
1240,534,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi
1241,534,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
1242,534,"Godfather, The (1972)",Crime|Drama
1243,534,In the Mood For Love (Fa yeung nin wa) (2000),Drama|Romance
1244,534,Witness for the Prosecution (1957),Drama|Mystery|Thriller
1245,534,Black Hawk Down (2001),Action|Drama|War
1246,534,Gosford Park (2001),Comedy|Drama|Mystery
1247,534,I Am Sam (2001),Drama
1248,534,Capote (2005),Crime|Drama
1249,534,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX
1250,29,Mary Poppins (1964),Children|Comedy|Fantasy|Musical
1251,29,"Sound of Music, The (1965)",Musical|Romance
1252,29,Secrets & Lies (1996),Drama
1253,29,Run Lola Run (Lola rennt) (1998),Action|Crime
1254,29,Fight Club (1999),Action|Crime|Drama|Thriller
1255,29,Blood Simple (1984),Crime|Drama|Film-Noir
1256,29,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi|Thriller
1257,29,Batman Begins (2005),Action|Crime|IMAX
1258,29,"Lives of Others, The (Das leben der Anderen) (2006)",Drama|Romance|Thriller
1259,29,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX
1260,21,"Third Man, The (1949)",Film-Noir|Mystery|Thriller
1261,21,Goodfellas (1990),Crime|Drama
1262,21,Psycho (1960),Crime|Horror
1263,21,Full Metal Jacket (1987),Drama|War
1264,21,Amadeus (1984),Drama
1265,21,"Boot, Das (Boat, The) (1981)",Action|Drama|War
1266,21,Harold and Maude (1971),Comedy|Drama|Romance
1267,21,Glory (1989),Drama|War
1268,21,Manhattan (1979),Comedy|Drama|Romance
1269,21,"Graduate, The (1967)",Comedy|Drama|Romance
1270,112,"Shawshank Redemption, The (1994)",Crime|Drama
1271,112,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi
1272,112,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy
1273,112,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi
1274,112,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy
1275,112,Dodgeball: A True Underdog Story (2004),Comedy
1276,112,"Day at the Races, A (1937)",Comedy|Musical
1277,112,Match Point (2005),Crime|Drama|Romance
1278,112,"Lives of Others, The (Das leben der Anderen) (2006)",Drama|Romance|Thriller
1279,112,Hot Fuzz (2007),Action|Comedy|Crime|Mystery
1280,502,Hoop Dreams (1994),Documentary
1281,502,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
1282,502,Condorman (1981),Action|Adventure|Children|Comedy
1283,502,Roger & Me (1989),Documentary
1284,502,Out of the Past (1947),Film-Noir
1285,502,Doctor Zhivago (1965),Drama|Romance|War
1286,502,Almost Famous (2000),Drama
1287,502,Little Miss Sunshine (2006),Adventure|Comedy|Drama
1288,502,"King's Speech, The (2010)",Drama
1289,502,How to Train Your Dragon 2 (2014),Action|Adventure|Animation
1290,339,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)",Drama|Thriller
1291,339,Amazon Women on the Moon (1987),Comedy|Sci-Fi
1292,339,Best Seller (1987),Thriller
1293,339,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama
1294,339,"Brave Little Toaster, The (1987)",Animation|Children
1295,339,"Evil Dead, The (1981)",Fantasy|Horror|Thriller
1296,339,M*A*S*H (a.k.a. MASH) (1970),Comedy|Drama|War
1297,339,Metropolis (2001),Animation|Sci-Fi
1298,339,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy
1299,339,Fantastic Beasts and Where to Find Them (2016),Fantasy
1300,27,"Shawshank Redemption, The (1994)",Crime|Drama
1301,27,Casablanca (1942),Drama|Romance
1302,27,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
1303,27,Citizen Kane (1941),Drama|Mystery
1304,27,Apocalypse Now (1979),Action|Drama|War
1305,27,"Third Man, The (1949)",Film-Noir|Mystery|Thriller
1306,27,Goodfellas (1990),Crime|Drama
1307,27,Psycho (1960),Crime|Horror
1308,27,"Godfather: Part II, The (1974)",Crime|Drama
1309,27,Amadeus (1984),Drama
1310,608,"Philadelphia Story, The (1940)",Comedy|Drama|Romance
1311,608,Vertigo (1958),Drama|Mystery|Romance|Thriller
1312,608,Rear Window (1954),Mystery|Thriller
1313,608,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
1314,608,Some Like It Hot (1959),Comedy|Crime
1315,608,Casablanca (1942),Drama|Romance
1316,608,"Maltese Falcon, The (1941)",Film-Noir|Mystery
1317,608,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
1318,608,Notorious (1946),Film-Noir|Romance|Thriller
1319,608,His Girl Friday (1940),Comedy|Romance
1320,187,One Flew Over the Cuckoo's Nest (1975),Drama
1321,187,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
1322,187,Lawrence of Arabia (1962),Adventure|Drama|War
1323,187,To Kill a Mockingbird (1962),Drama
1324,187,Apocalypse Now (1979),Action|Drama|War
1325,187,"Third Man, The (1949)",Film-Noir|Mystery|Thriller
1326,187,Goodfellas (1990),Crime|Drama
1327,187,Ran (1985),Drama|War
1328,187,Psycho (1960),Crime|Horror
1329,187,"Godfather: Part II, The (1974)",Crime|Drama
1330,551,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller
1331,551,His Girl Friday (1940),Comedy|Romance
1332,551,It's a Wonderful Life (1946),Children|Drama|Fantasy|Romance
1333,551,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy
1334,551,"Godfather: Part II, The (1974)",Crime|Drama
1335,551,Full Metal Jacket (1987),Drama|War
1336,551,Amadeus (1984),Drama
1337,551,Rosemary's Baby (1968),Drama|Horror|Thriller
1338,551,"Untouchables, The (1987)",Action|Crime|Drama
1339,551,Django Unchained (2012),Action|Drama|Western
1340,285,Very Bad Things (1998),Comedy|Crime
1341,285,"Simple Plan, A (1998)",Crime|Drama|Thriller
1342,285,Rushmore (1998),Comedy|Drama
1343,285,Shakespeare in Love (1998),Comedy|Drama|Romance
1344,285,Miracle on 34th Street (1947),Comedy|Drama
1345,285,First Blood (Rambo: First Blood) (1982),Action|Adventure|Drama|Thriller
1346,285,Clue (1985),Comedy|Crime|Mystery|Thriller
1347,285,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller
1348,285,"Karate Kid, The (1984)",Drama
1349,285,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy
1350,370,Train of Life (Train de vie) (1998),Comedy|Drama|Romance|War
1351,370,"Insider, The (1999)",Drama|Thriller
1352,370,Coma (1978),Thriller
1353,370,Re-Animator (1985),Comedy|Horror|Sci-Fi
1354,370,Drugstore Cowboy (1989),Crime|Drama
1355,370,"General, The (1926)",Comedy|War
1356,370,Yojimbo (1961),Action|Adventure
1357,370,Mister Roberts (1955),Comedy|Drama|War
1358,370,Little Big Man (1970),Western
1359,370,My Love (2006),Animation|Drama
1360,481,"Shawshank Redemption, The (1994)",Crime|Drama
1361,481,"Green Mile, The (1999)",Crime|Drama
1362,481,Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller
1363,481,Of Mice and Men (1992),Drama
1364,481,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller
1365,481,Little Dieter Needs to Fly (1997),Documentary
1366,481,M*A*S*H (a.k.a. MASH) (1970),Comedy|Drama|War
1367,481,The Count of Monte Cristo (2002),Action|Adventure|Drama|Thriller
1368,481,Metropolis (2001),Animation|Sci-Fi
1369,481,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
1370,379,Fear and Loathing in Las Vegas (1998),Adventure|Comedy|Drama
1371,379,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller
1372,379,Fight Club (1999),Action|Crime|Drama|Thriller
1373,379,"Hustler, The (1961)",Drama
1374,379,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller
1375,379,Touching the Void (2003),Adventure|Documentary
1376,379,"Dreamers, The (2003)",Drama
1377,379,Thirteen (2003),Drama
1378,379,50 First Dates (2004),Comedy|Romance
1379,379,Filth (2013),Comedy|Crime|Drama
1380,212,Rosemary's Baby (1968),Drama|Horror|Thriller
1381,212,Stalag 17 (1953),Drama|War
1382,212,Papillon (1973),Crime|Drama
1383,212,"Last Detail, The (1973)",Comedy|Drama
1384,212,Five Easy Pieces (1970),Drama
1385,212,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance
1386,212,Batman: Mask of the Phantasm (1993),Animation|Children
1387,212,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller
1388,212,Limitless (2011),Sci-Fi|Thriller
1389,212,"Place Beyond the Pines, The (2012)",Crime|Drama
1390,160,"Fish Called Wanda, A (1988)",Comedy|Crime
1391,160,Dial M for Murder (1954),Crime|Mystery|Thriller
1392,160,Reservoir Dogs (1992),Crime|Mystery|Thriller
1393,160,Rebel Without a Cause (1955),Drama
1394,160,"Streetcar Named Desire, A (1951)",Drama
1395,160,Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance
1396,160,Saved! (2004),Comedy|Drama
1397,160,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX
1398,160,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",Action|Comedy|Crime|Drama
1399,160,In Bruges (2008),Comedy|Crime|Drama|Thriller
1400,121,Rear Window (1954),Mystery|Thriller
1401,121,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
1402,121,Some Like It Hot (1959),Comedy|Crime
1403,121,Casablanca (1942),Drama|Romance
1404,121,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
1405,121,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
1406,121,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
1407,121,Goodfellas (1990),Crime|Drama
1408,121,Snatch (2000),Comedy|Crime|Thriller
1409,121,Traffic (2000),Crime|Drama|Thriller
1410,437,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
1411,437,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy
1412,437,One Flew Over the Cuckoo's Nest (1975),Drama
1413,437,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
1414,437,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
1415,437,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western
1416,437,"Godfather: Part II, The (1974)",Crime|Drama
1417,437,Full Metal Jacket (1987),Drama|War
1418,437,Fear and Loathing in Las Vegas (1998),Adventure|Comedy|Drama
1419,437,"Matrix, The (1999)",Action|Sci-Fi|Thriller
1420,577,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
1421,577,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi
1422,577,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
1423,577,Trainspotting (1996),Comedy|Crime|Drama
1424,577,Psycho (1960),Crime|Horror
1425,577,Glory (1989),Drama|War
1426,577,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
1427,577,"Shining, The (1980)",Horror
1428,577,Cool Hand Luke (1967),Drama
1429,577,Rosemary's Baby (1968),Drama|Horror|Thriller
1430,562,Taxi Driver (1976),Crime|Drama|Thriller
1431,562,Fargo (1996),Comedy|Crime|Drama|Thriller
1432,562,Reservoir Dogs (1992),Crime|Mystery|Thriller
1433,562,Boogie Nights (1997),Drama
1434,562,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War
1435,562,American History X (1998),Crime|Drama
1436,562,Being John Malkovich (1999),Comedy|Drama|Fantasy
1437,562,Hedwig and the Angry Inch (2000),Comedy|Drama|Musical
1438,562,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
1439,562,Lost in Translation (2003),Comedy|Drama|Romance
1440,477,Gladiator (2000),Action|Adventure|Drama
1441,477,Ocean's Eleven (2001),Crime|Thriller
1442,477,No Man's Land (2001),Drama|War
1443,477,Hero (Ying xiong) (2002),Action|Adventure|Drama
1444,477,Sicko (2007),Documentary|Drama
1445,477,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX
1446,477,"Blind Side, The  (2009)",Drama
1447,477,Interstellar (2014),Sci-Fi|IMAX
1448,477,Kingsman: The Secret Service (2015),Action|Adventure|Comedy|Crime
1449,477,Spotlight (2015),Thriller
1450,213,"Jungle Book, The (1967)",Animation|Children|Comedy|Musical
1451,213,"Muppet Christmas Carol, The (1992)",Children|Comedy|Musical
1452,213,Misery (1990),Drama|Horror|Thriller
1453,213,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi
1454,213,Network (1976),Comedy|Drama
1455,213,"Odd Couple, The (1968)",Comedy
1456,213,"Outlaw Josey Wales, The (1976)",Action|Adventure|Drama|Thriller|Western
1457,213,"Adventures of Baron Munchausen, The (1988)",Adventure|Comedy|Fantasy
1458,213,Shaun of the Dead (2004),Comedy|Horror
1459,213,Side Effects (2013),Crime|Drama|Mystery|Thriller
1460,590,Brazil (1985),Fantasy|Sci-Fi
1461,590,Once Upon a Time in the West (C'era una volta il West) (1968),Action|Drama|Western
1462,590,Army of Darkness (1993),Action|Adventure|Comedy|Fantasy|Horror
1463,590,Ran (1985),Drama|War
1464,590,Full Metal Jacket (1987),Drama|War
1465,590,"Grand Day Out with Wallace and Gromit, A (1989)",Adventure|Animation|Children|Comedy|Sci-Fi
1466,590,Amadeus (1984),Drama
1467,590,Harold and Maude (1971),Comedy|Drama|Romance
1468,590,Manhattan (1979),Comedy|Drama|Romance
1469,590,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller
1470,259,"Butcher Boy, The (1997)",Comedy|Drama
1471,259,Deconstructing Harry (1997),Comedy|Drama
1472,259,Good Will Hunting (1997),Drama|Romance
1473,259,"Sweet Hereafter, The (1997)",Drama
1474,259,Jackie Brown (1997),Crime|Drama|Thriller
1475,259,Kundun (1997),Drama
1476,259,"Big Lebowski, The (1998)",Comedy|Crime
1477,259,Afterglow (1997),Drama|Romance
1478,259,My Life in Pink (Ma vie en rose) (1997),Comedy|Drama
1479,259,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",Crime|Drama|Mystery|Thriller
1480,222,"Third Man, The (1949)",Film-Noir|Mystery|Thriller
1481,222,Psycho (1960),Crime|Horror
1482,222,"Boot, Das (Boat, The) (1981)",Action|Drama|War
1483,222,Glory (1989),Drama|War
1484,222,Ninja Scroll (Jûbei ninpûchô) (1995),Action|Adventure|Animation|Fantasy
1485,222,"Station Agent, The (2003)",Comedy|Drama
1486,222,Mystic River (2003),Crime|Drama|Mystery
1487,222,In Bruges (2008),Comedy|Crime|Drama|Thriller
1488,222,Precious (2009),Drama
1489,222,Band of Brothers (2001),Action|Drama|War
1490,105,Bound (1996),Crime|Drama|Romance|Thriller
1491,105,All About My Mother (Todo sobre mi madre) (1999),Drama
1492,105,Open Range (2003),Western
1493,105,American Splendor (2003),Comedy|Drama
1494,105,"Sure Thing, The (1985)",Comedy|Romance
1495,105,THX 1138 (1971),Action|Adventure|Drama|Sci-Fi
1496,105,Tremors (1990),Comedy|Horror|Sci-Fi
1497,105,"Pink Panther, The (1963)",Comedy|Crime
1498,105,"Family, The (2013)",Action|Comedy|Crime
1499,105,Short Term 12 (2013),Drama
1500,309,Terminator 2: Judgment Day (1991),Action|Sci-Fi
1501,309,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
1502,309,Fargo (1996),Comedy|Crime|Drama|Thriller
1503,309,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
1504,309,"Daytrippers, The (1996)",Comedy|Drama|Mystery|Romance
1505,309,Double Team (1997),Action
1506,309,Grosse Pointe Blank (1997),Comedy|Crime|Romance
